CODIGOUG,NOMEUG,CODIGOGESTAO,NOMEGESTAO,TESOURO,CODIGOCREDOR,NOMECREDOR,EMPENHO,LIQUIDADO,LIQUIDAR,LIQUIDOPAGO,ENCARGOSPAGO,PAGAR,PROCESSADOPAGO,LIQUIDORPNAOPROCPAGO,ENCARGOSRPNAOPROCPAGO,EXTRAORCEXERCICIOANTERIOR,R___
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,07489907000105      ,REFRISUS REFRIGERAÇÃO LTDA,830.0,830.0,0.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,07016911000156      ,RENATO S PILLAR ENGENHARIA E TRANSPORTES,144413.52,0.0,144413.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,08703044000190      ,RH CURSOS E TREINAMENTO EMPRESARIAL LTDA ME,1850.0,1850.0,0.0,1813.0,0.0,0.0,0.0,0.0,0.0,0.0,817.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,33475526000187      ,"RIO PLATENSE - CONST., PROJ. E CONSULT. LTDA.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,116772.25,5952.13,0.0,818.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,03641617000184      ,RIOS CONST. COMERCIO SERVIÇOS E REPRESENTAÇOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140193.19,7145.96,0.0,819.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,05015750000150      ,RME CONSTRUTORA E INCORPORADORA LTDA,140888.41,0.0,140888.41,0.0,0.0,0.0,0.0,419336.86,21374.51,0.0,820.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,12019499000168      ,ROMA ARTIGOS DE PAPELARIA LTDA EPP,445.0,445.0,0.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,62004395007837      ,RR DONNELLEY MOORE EDITORA GRAFICA LTDA,4200.0,4200.0,0.0,4116.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,06245239000108      ,SANTA MARIA EXTINTORES LTDA ME,0.0,0.0,0.0,0.0,0.0,0.0,2280.0,0.0,0.0,0.0,823.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,33444019000186      ,SAPEKA CONFECÇÕES LTDA ME,7430.0,7430.0,0.0,7430.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,04927672000106      ,SC&M COM. DE MAT. DE ESCROTÓRIO E INFORMÁTICA LTDA,5876.0,5876.0,0.0,5876.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,33683111000280      ,SERPRO SERV.FEDERAL DE PROC. DE DADOS,146.84,146.84,0.0,143.9,0.0,0.0,0.0,0.0,0.0,0.0,826.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,03806360000173      ,SERVIÇO NACIONAL DE APREND.IND.DEPART.REG.DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5610.0,0.0,0.0,827.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,06878908000189      ,SKALA CONSTRUTORA LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558285.86,28456.02,0.0,828.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,06967801000107      ,SPEED EDITORA GRÁFICA E BRINDES LTDA-ME.,1700.0,1690.0,10.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,26483321000188      ,STARK CONSTRUÇÕES LTDA-ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130792.7,6666.79,0.0,830.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,12559540000199      ,SÓLIDA CONSTRUTORA E INCORPORADORA LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140181.0,7145.31,0.0,831.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,32913188000155      ,TECNOLTA - EQUIPAMENTOS ELETRONICOS LTDA,129000.0,86019.92,42980.08,86019.92,0.0,0.0,0.0,0.0,0.0,0.0,832.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,00267160000100      ,TERMAX TERRAPLENAGEM E PAVIMENTAÇAO LTDA,145623.5,145623.5,0.0,142565.4,1601.86,0.0,0.0,0.0,0.0,0.0,833.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,03590700000171      ,TERRAPLENA - ENGENHARIA E COM. LTDA,147280.4,147280.4,0.0,140137.29,5670.3,0.0,0.0,0.0,0.0,0.0,834.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,00543061000103      ,UEDAMA COM. DE PROD. ALIM. LTDA.,5000.4,0.0,5000.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,190211-19211        ,UG-CEB DISTRIBUIÇÃO S.A * GESTÃO-CEB DISTRIBUIÇÃO S.A,366619.24,209002.69,157616.55,205026.76,0.0,3963.62,0.0,41730.06,165.17,0.0,836.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,190202-19202        ,UG-COMPANHIA DE SANEAMENTO AMBIENTAL DO DF - CAESB * GESTÃO-COMPANHIA DE SANEAMENTO AMBIENTAL DO DF - CAESB,464000.0,266327.3,197672.7,266119.32,0.0,0.0,0.0,32493.82,0.0,0.0,837.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,190204-19204        ,UG-COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB * GESTÃO-COMPANHIA ENERGETICA DE BRASILIA,80807.71,76794.6,4013.11,76026.66,0.0,0.0,0.0,239607.48,2420.28,0.0,838.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,220202-22202        ,UG-FUNDAÇÃO DE AMPARO AO TRABALHADOR PRESO - FUNAP * GESTÃO-FUNDACAO DE AMPARO AO TRABALHOR PRESO,600000.0,126419.12,473580.88,126419.12,0.0,0.0,0.0,0.0,0.0,0.0,839.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,320204-32203        ,UG-IPREV - FUNDO CAPITALIZADO DE PREVIDÊNCIA DO DF * GESTÃO-INSTITUTO DE PREV. DOS SERVIDORES DO DF - IPREV/DF,143251.04,143251.04,0.0,143251.04,0.0,0.0,0.0,0.0,0.0,0.0,840.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,09235999000122      ,UPCON SERVICE SERVIÇOS ESPECIALIZADOS LTDA ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71806.52,3660.12,0.0,841.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,07292935000138      ,URBANIX CONSTRUTORA LTDA,139945.64,0.0,139945.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,08366420000106      ,VALE CONSTRUÇÕES E SERVIÇOS LTDA ME,144752.8,72376.4,72376.4,68866.15,0.0,2786.49,0.0,136382.07,6951.69,0.0,843.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,07607618000163      ,VIPRE COMÉRCIO DE PRODUTOS LTDA EPP,1313.28,305.28,1008.0,305.28,0.0,0.0,0.0,0.0,0.0,0.0,844.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,02449992015510      ,VIVO S/A,48000.0,29960.83,18039.17,29960.83,0.0,0.0,0.0,5277.49,0.0,0.0,845.0
190105,ADMINISTRAÇÃO REGIONAL DE TAGUATINGA,1    ,TESOURO,,03809833000196      ,W2 COMERCIAL LTDA,3662.0,3662.0,0.0,3662.0,0.0,0.0,0.0,0.0,0.0,0.0,846.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,09942390000193      ,AMPLA CONSTRUÇAO E INCORPORAÇAO LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193076.92,9841.54,0.0,847.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,09588954000131      ,APRIMORA TREINAMENTOS LTDA-ME,1690.0,1690.0,0.0,1624.6,0.0,0.0,0.0,0.0,0.0,0.0,848.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,26965939000184      ,BST BANDEIRANTES SERVICOS DE TOLDOS LTDA-ME,5760.0,5760.0,0.0,5760.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,03160007000169      ,CALEVI MINERADORA E COMÉRCIO LTDA.,1365.0,156.0,1209.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,05653000000104      ,COMERCIAL PLENITUDE-CLÉIA REGINA DE SOUSA-ME,9595.75,9595.75,0.0,9595.75,0.0,0.0,0.0,0.0,0.0,0.0,851.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,05642646000196      ,COMÉRCIO J. A. DE MERCADORIAS E SERVIÇO LTDA-EPP,435.0,435.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,852.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,01835659000120      ,CRIARTE UNIFORMES E CONFECÇÕES LTDA-ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2110.0,0.0,0.0,853.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,10299463000150      ,CRL CONSTRUTORA E INCORPORADORA LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26593.76,1355.54,0.0,854.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,72642275000130      ,E. O. DO  CARMO & CIA LTDA,120181.56,0.0,120181.56,0.0,0.0,0.0,0.0,280555.27,14300.5,0.0,855.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,34028316000707      ,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,500.0,224.88,275.12,224.88,0.0,0.0,0.0,0.0,0.0,0.0,856.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,12414951000196      ,ENGW CONSTRUÇÕES E EVENTOS LTDA - ME,106629.31,0.0,106629.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,FP0190132           ,FOLHA DE PAGAMENTO ATIVO - 190132 - RA XXX,2250324.0,2250324.0,0.0,1817687.37,280737.45,0.0,0.0,0.0,0.0,0.0,858.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,11016437000130      ,GOLD COMÉRCIO DE GAS LTDA ME,1029.6,343.2,686.4,343.2,0.0,0.0,0.0,0.0,0.0,0.0,859.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,72649361000174      ,HBL - CARIMBOS E PLACAS IND. E COM. LTDA - ME,2550.0,2200.0,350.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,08829974000194      ,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERS,7234.27,7234.27,0.0,7234.27,0.0,0.0,0.0,0.0,0.0,0.0,861.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,01608702000115      ,LM - DISTRIBUIDORA E COMÉRCIO DE PAPÉIS LTDA.,3500.0,3449.99,50.01,3277.49,0.0,0.0,0.0,0.0,0.0,0.0,862.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,03626470000153      ,MANDALA IND. E COMERCIO DE PREMOLDADOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35503.33,1808.63,0.0,863.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,03449508000160      ,MARIA NAZARÉ CARVALHO ME,26519.69,26519.69,0.0,26519.69,0.0,0.0,0.0,0.0,0.0,0.0,864.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,07533168000101      ,MAX MATERIAIS PARA CONSTRUÇAO ME,222.4,0.0,222.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,01867523000100      ,MULTWORK CONSTRUTORA LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139011.69,7085.71,0.0,866.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,12637837000125      ,NIKOLAS VINICIUS DE OLIVEIRA,650.0,650.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,78597150000200      ,ODEBRECHT COM. E IND. DE CAFÉ LTDA,398.4,398.4,0.0,398.4,0.0,0.0,0.0,0.0,0.0,0.0,868.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,05104516000108      ,OFFICE MIX ATACADISTA,179.8,179.8,0.0,179.8,0.0,0.0,0.0,0.0,0.0,0.0,869.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,14451278000190      ,P. LIMA VARÃO ME,900.0,809.6,90.4,0.0,0.0,769.12,0.0,0.0,0.0,0.0,870.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,00783717000157      ,PAPELARIA E LIVRARIA CEILANDIA LTDA,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,871.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,06043786000100      ,R.N.L. DISTRIBUIDORA DE PRODUTOS DE LIMPEZA LTDA.,55.8,55.8,0.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0,872.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,04068690000171      ,SHOPPING DO ALUNO LIVRARIA E PAPELARIA,680.2,680.2,0.0,680.2,0.0,0.0,0.0,0.0,0.0,0.0,873.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,10280562000190      ,SUPER ATACADISTA DIST. DE MAT. HIGIÊNICOS LTDA,135.0,135.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,12559540000199      ,SÓLIDA CONSTRUTORA E INCORPORADORA LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46381.69,2364.18,0.0,875.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,00674671000138      ,TEC-LAR - ASSIST.TEC.INSTAL.COM.LTDA-ME,5342.0,5342.0,0.0,0.0,0.0,5342.0,0.0,0.0,0.0,0.0,876.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,03590700000171      ,TERRAPLENA - ENGENHARIA E COM. LTDA,147214.48,147214.48,0.0,140097.5,5667.74,0.0,56057.28,0.0,0.0,2268.21,877.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,00543061000103      ,UEDAMA COM. DE PROD. ALIM. LTDA.,2636.8,2636.8,0.0,2636.8,0.0,0.0,0.0,0.0,0.0,0.0,878.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,190211-19211        ,UG-CEB DISTRIBUIÇÃO S.A * GESTÃO-CEB DISTRIBUIÇÃO S.A,27748.2,13167.52,14580.68,13167.52,0.0,0.0,0.0,0.0,0.0,0.0,879.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,190202-19202        ,UG-COMPANHIA DE SANEAMENTO AMBIENTAL DO DF - CAESB * GESTÃO-COMPANHIA DE SANEAMENTO AMBIENTAL DO DF - CAESB,5000.0,1905.39,3094.61,1905.39,0.0,0.0,0.0,0.0,0.0,0.0,880.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,00331801000482      ,UNIÃO BRASILIENSE DE EDUCAÇÃO  E CULTURA/ UBEC,3813.03,3389.36,423.67,3389.36,0.0,0.0,0.0,423.67,0.0,0.0,881.0
190132,ADMINISTRAÇÃO REGIONAL DE VICENTE PIRES,1    ,TESOURO,,02449992015510      ,VIVO S/A,24000.0,14156.33,9843.67,14156.33,0.0,0.0,0.0,1161.51,0.0,0.0,882.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,03229207000120      ,A OLIVEIRA CARIMBOS GRÁFICA E PAPELARIA LTDA-ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.6,0.0,0.0,883.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,11802794000123      ,ALEXANDER RODRIGUES JUSTI ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,884.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,05471539000142      ,"ALM - ÁUDIO, VÍDEO E SUPRIMENTOS PARA INFORMÁTICA",212.5,212.5,0.0,212.5,0.0,0.0,0.0,0.0,0.0,0.0,885.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,11594621000167      ,ALMIX COMÉRCIO DE SUPRIMENTOS LTDA-ME,61.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,11967380000154      ,ASSOCIAÇÃO COMUNITÁRIA DE APOIO A CRIANÇAS E ADOLE,35000.0,28000.0,7000.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,00445858000160      ,ASSOCIAÇÃO RECREATIVA UNIDOS DO CRUZEIRO,30000.0,30000.0,0.0,0.0,0.0,28500.0,0.0,0.0,0.0,0.0,888.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,10946351000143      ,ATUAL COMÉRCIO DE PRODUTOS DE LIMPEZA E ALIMENTOS,2472.0,2472.0,0.0,2472.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,03160007000169      ,CALEVI MINERADORA E COMÉRCIO LTDA.,2535.0,1380.6,1154.4,1380.6,0.0,0.0,0.0,0.0,0.0,0.0,890.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,00297688000113      ,CARLOS ALBERTO MUNHOZ ROMAGNOLLI CIA LTDA,797000.0,797000.0,0.0,757150.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,03267406000123      ,COMERCIAL AGROPECUARIA ASA SUL,4796.0,4796.0,0.0,4796.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,24938227000140      ,COMERCIAL JSM - PROD. AGROPECUÁRIOS LTDA-ME,74.85,74.85,0.0,74.85,0.0,0.0,0.0,0.0,0.0,0.0,893.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,05642646000196      ,COMÉRCIO J. A. DE MERCADORIAS E SERVIÇO LTDA-EPP,2175.0,2175.0,0.0,2175.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,03709403000100      ,CONFEDERAÇÃO BRASILEIRA DE BEACH SOCCER,300000.0,300000.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,33454232000179      ,CONSTRUTORA JW LTDA - ME,145325.51,0.0,145325.51,0.0,0.0,0.0,0.0,343066.45,17486.8,0.0,896.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,01551920000160      ,COPYLINE COMERCIO E SERVICOS LTDA,37692.0,23996.29,13695.71,23996.29,0.0,0.0,0.0,0.0,0.0,0.0,897.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,13487124000195      ,DANIEL S DE SOUSA ME,7170.0,7170.0,0.0,7170.0,0.0,0.0,0.0,0.0,0.0,0.0,898.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,09548254000113      ,E K MORE PAPEIS,16.5,16.5,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,899.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,07883413000100      ,EDMAR JOSÉ AMARAL GONÇALVES-ME,1540.0,1540.0,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,01618216000188      ,EFE ESSE CONSTRUTORA LTDA EPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31313.15,1596.09,0.0,901.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,34028316000707      ,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,2500.0,389.45,2110.55,389.45,0.0,0.0,0.0,0.0,0.0,0.0,902.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,03563027000180      ,ENGCOMPANY CONSTRUÇÕES LTDA,145195.37,145195.37,0.0,138153.4,5590.02,0.0,0.0,273425.26,13937.05,0.0,903.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,03422281000169      ,ENGIX CONSTRUÇÕES E SERVIÇOS LTDA,148165.08,0.0,148165.08,0.0,0.0,0.0,0.0,139069.28,7088.65,0.0,904.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,04583245000140      ,ESAB ESCOLA SUPERIOR ABERTA DO BRASIL LTDA,4224.0,4224.0,0.0,4224.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0
190122,ADMINISTRAÇÃO REGIONAL DE ÁGUAS CLARAS,1    ,TESOURO,,11185362000110      ,"EVOLUÇÃO CAPAC P/ OS SERV E PRIV, TREIN E PREP.",6061.0,0.0,6061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.0
